pair,dataset,rate,type,n,baseline_hits1,cdmr_hits1,delta_hits1,rescued_count,harmed_count,degree_mean,baseline_n,baseline_img_mean,baseline_img_std,baseline_img_min,baseline_img_median,baseline_img_max,baseline_attr_mean,baseline_attr_std,baseline_attr_min,baseline_attr_median,baseline_attr_max,baseline_rel_mean,baseline_rel_std,baseline_rel_min,baseline_rel_median,baseline_rel_max,baseline_graph_mean,baseline_graph_std,baseline_graph_min,baseline_graph_median,baseline_graph_max,baseline_entropy_mean,baseline_entropy_std,baseline_entropy_median,cdmr_n,cdmr_img_mean,cdmr_img_std,cdmr_img_min,cdmr_img_median,cdmr_img_max,cdmr_attr_mean,cdmr_attr_std,cdmr_attr_min,cdmr_attr_median,cdmr_attr_max,cdmr_rel_mean,cdmr_rel_std,cdmr_rel_min,cdmr_rel_median,cdmr_rel_max,cdmr_graph_mean,cdmr_graph_std,cdmr_graph_min,cdmr_graph_median,cdmr_graph_max,cdmr_entropy_mean,cdmr_entropy_std,cdmr_entropy_median,delta_n,delta_img_mean,delta_img_std,delta_img_min,delta_img_median,delta_img_max,delta_attr_mean,delta_attr_std,delta_attr_min,delta_attr_median,delta_attr_max,delta_rel_mean,delta_rel_std,delta_rel_min,delta_rel_median,delta_rel_max,delta_graph_mean,delta_graph_std,delta_graph_min,delta_graph_median,delta_graph_max,delta_entropy_mean,delta_entropy_std,delta_entropy_median
FBDB15K_r08,FBDB15K,0.8,Person,909,0.9427942794279428,0.9526952695269527,0.00990099009900991,21,12,71.64136413641364,909,0.27111777409140686,0.013881118262095189,0.09636935591697693,0.27417340874671936,0.30157315731048584,0.28453158831471786,0.016917909537850027,0.09637285023927689,0.28837090730667114,0.31480318307876587,0.16957032388717558,0.04206749093307574,0.14606834948062897,0.15497846901416779,0.7108868956565857,0.2747803134116271,0.01464288057697756,0.0963708907365799,0.2778712809085846,0.3301246464252472,1.3619910585568433,0.022876144447199778,1.3591119717149769,909,0.19725969325591236,0.008410166106993881,0.08537916094064713,0.19863088428974152,0.220139741897583,0.3252391114388362,0.016238568203111255,0.13416017591953278,0.3284268081188202,0.35632461309432983,0.12393725491297913,0.03566962861234645,0.10445603728294373,0.1123141497373581,0.6297774314880371,0.35356394079389875,0.015427708031187483,0.15068316459655762,0.3561992645263672,0.41817706823349,1.3072448452750427,0.020954971941637267,1.3012845368081447,909,-0.07385808083549453,0.005722041562146866,-0.08143341541290283,-0.07563599944114685,-0.010990194976329803,0.040707523124118315,0.001839698201925485,0.03110310435295105,0.04037445783615112,0.04877258837223053,-0.04563306897419645,0.007127872863405395,-0.08762377500534058,-0.042674705386161804,-0.040256112813949585,0.07878362738227163,0.0019374250881217091,0.05431227385997772,0.07874152064323425,0.0880524218082428,0.3304459442926287,0.004964234979281457,0.3291716514203292
FBDB15K_r08,FBDB15K,0.8,Place,515,0.8155339805825242,0.8271844660194175,0.011650485436893288,23,17,76.68543689320389,515,0.28159423019122154,0.019024448071293738,0.09625513106584549,0.28503960371017456,0.31484857201576233,0.239964194914091,0.015283180157452234,0.09625513106584549,0.24147899448871613,0.26693424582481384,0.1908763484468738,0.049573203163967745,0.14356467127799988,0.17897510528564453,0.7112345695495605,0.2875652255219163,0.02079910810654675,0.09625513106584549,0.29114434123039246,0.3446461260318756,1.3670392433439076,0.03520322440197278,1.3684268923117417,515,0.18372691957985313,0.01229353560270083,0.06374350935220718,0.1859070509672165,0.20531383156776428,0.20876705645068178,0.013444112660676516,0.08498770743608475,0.20999102294445038,0.2335309088230133,0.18692281900100338,0.04951969906096526,0.1372527927160263,0.17508162558078766,0.7082078456878662,0.4205832023933096,0.029131550230013816,0.14293669164180756,0.426084041595459,0.4918287694454193,1.3092329469617114,0.03350639269877261,1.3101513155309128,515,-0.09786731061136839,0.006820199569642126,-0.10953474044799805,-0.09917539358139038,-0.03244379162788391,-0.031197138463409203,0.0021261045952205774,-0.03543032705783844,-0.03146660327911377,-0.011076681315898895,-0.003953529445870409,0.0008458703211594898,-0.009060472249984741,-0.003865078091621399,-0.0016380548477172852,0.13301797687139327,0.008474379546364137,0.046335965394973755,0.1350012719631195,0.1471826434135437,0.2680063721654779,0.011062687622709398,0.27033614276852613
FBYG15K_r02_lr5e4,FBYG15K,0.2,Creative Work,1477,0.7190250507786052,0.7522004062288422,0.033175355450236976,126,77,92.08192281651998,1477,0.2788097120634833,0.005779581087202484,0.15194380283355713,0.2795209288597107,0.2898253798484802,0.2763735473700771,0.005691549319264064,0.15205855667591095,0.27683112025260925,0.28644752502441406,0.1658749518538942,0.016557991314963837,0.14641119539737701,0.16364754736423492,0.5437169671058655,0.2789417886621014,0.005675815296263521,0.15228061378002167,0.27971819043159485,0.2868245840072632,1.3647876989051466,0.00698325692912505,1.3644809407085559,1477,0.1712224350015134,0.002815602169873706,0.10716472566127777,0.17149494588375092,0.17765699326992035,0.28197138370616903,0.004523849124468526,0.1782252937555313,0.282276451587677,0.2907295823097229,0.11855207111234994,0.013299069768814524,0.10399769246578217,0.1167631670832634,0.44610512256622314,0.42825410847496004,0.006664289583547403,0.2685048282146454,0.4291154146194458,0.43722614645957947,1.2744064028842224,0.008656698166016587,1.2732927742089344,1477,-0.10758727706196991,0.0030139247273323912,-0.11244753003120422,-0.1079651415348053,-0.04477907717227936,0.005597836336091958,0.0012956483148469215,0.0035203397274017334,0.005416274070739746,0.02616673707962036,-0.04732288074154425,0.003383515044386973,-0.09761184453964233,-0.04689078778028488,-0.04241350293159485,0.14931231981285858,0.0010864143488453545,0.11622421443462372,0.1493954062461853,0.15085363388061523,0.31284960545521356,0.0043212631875649415,0.3123646049314287
FBYG15K_r02_lr5e4,FBYG15K,0.2,Entity,385,0.16363636363636364,0.14285714285714285,-0.020779220779220786,3,11,70.9948051948052,385,0.2672583438165776,0.01623145418147889,0.12345372885465622,0.26820799708366394,0.288089781999588,0.26641155165898334,0.01563626595086967,0.1235150471329689,0.26769518852233887,0.28565356135368347,0.1989918681321206,0.04766942471338668,0.1461631953716278,0.19550363719463348,0.6294907331466675,0.2673382370502918,0.015904464292840956,0.1235404908657074,0.2687036097049713,0.28764253854751587,1.3727530485062596,0.023385784377945966,1.3773248767443933,385,0.2672583433327737,0.016231454381902915,0.12345372140407562,0.26820799708366394,0.288089781999588,0.2664115515428704,0.01563626577552955,0.1235150471329689,0.26769518852233887,0.28565356135368347,0.19899186871268532,0.0476694245428922,0.1461631804704666,0.19550365209579468,0.6294907331466675,0.2673382373986306,0.01590446436556019,0.1235404908657074,0.2687036395072937,0.28764253854751587,1.3727530488108712,0.023385783875555104,1.3773248673833511,385,-4.838039348651836e-10,1.3281277198894838e-08,-4.470348358154297e-08,0.0,2.9802322387695312e-08,-1.1611294436764407e-10,1.33491176097054e-08,-2.9802322387695312e-08,0.0,2.9802322387695312e-08,5.805647218382204e-10,1.0963641932323515e-08,-2.9802322387695312e-08,0.0,2.9802322387695312e-08,3.4833883310293224e-10,1.2680256551971011e-08,-2.9802322387695312e-08,0.0,2.9802322387695312e-08,2.1927854149465688e-07,3.3348482774811584e-07,1.1052408446371418e-10
FBYG15K_r02_lr5e4,FBYG15K,0.2,Event,291,0.3161512027491409,0.29896907216494845,-0.017182130584192434,4,9,137.12714776632302,291,0.27486612614487455,0.015011718754719136,0.13444681465625763,0.28023961186408997,0.29874294996261597,0.2694051798778711,0.014041522309952459,0.13366228342056274,0.27343568205833435,0.2890249490737915,0.18060704353953555,0.04347011346217813,0.14601537585258484,0.1625477522611618,0.5976248383522034,0.2751216506937525,0.015054767976079228,0.13426610827445984,0.2810748219490051,0.2914476692676544,1.3667360470336616,0.019020504077992224,1.3635956773671125,291,0.2752339391876332,0.01500976031369355,0.13473932445049286,0.280609667301178,0.2991326153278351,0.2689621733226317,0.014001841971600194,0.13355432450771332,0.27296122908592224,0.288527250289917,0.1803168145446843,0.04342739331855801,0.14578795433044434,0.162265807390213,0.5971494913101196,0.27548707253539684,0.015053021639064263,0.134556844830513,0.28145310282707214,0.2917731702327728,1.3666095462477852,0.01901689684082006,1.3634391141551745,291,0.0003678130427586664,1.527823060447219e-05,0.0002925097942352295,0.0003698766231536865,0.0004003942012786865,-0.00044300655523935956,4.317108996152481e-05,-0.0005151927471160889,-0.0004544258117675781,-0.00010795891284942627,-0.0002902289948512598,4.69509203914716e-05,-0.00047534704208374023,-0.0002785325050354004,-0.00022110342979431152,0.00036542184164433956,1.547410934496647e-05,0.0002907365560531616,0.00036767125129699707,0.0003949403762817383,0.005800099960867142,0.00021235103133571403,0.005826234958871595
FBYG15K_r02_lr5e4,FBYG15K,0.2,Organization,1252,0.5726837060702875,0.5087859424920128,-0.0638977635782747,70,150,54.58546325878594,1252,0.280705159904953,0.0072968721704393565,0.24036413431167603,0.2825762927532196,0.29672932624816895,0.2748148465832582,0.007045689650419625,0.23708319664001465,0.27665436267852783,0.28784021735191345,0.16424712898156132,0.020263369837101215,0.14591781795024872,0.15767593681812286,0.28185713291168213,0.2802328649824991,0.006941792052074305,0.24069556593894958,0.28201109170913696,0.29582148790359497,1.3633447148863949,0.007973304917695939,1.3611513738085486,1252,0.21566297853002533,0.0050452063632100315,0.18799468874931335,0.21682576090097427,0.2275637835264206,0.24062635486546796,0.005580604974809221,0.21124857664108276,0.24202196300029755,0.25149279832839966,0.1438808942469545,0.018295382905387167,0.12691040337085724,0.137984499335289,0.2511517107486725,0.39982977259558994,0.00871984033814327,0.34960511326789856,0.40207211673259735,0.4192064702510834,1.317798197256531,0.010680858888806048,1.3148743426124834,1252,-0.06504218137492768,0.002279739610023313,-0.07030433416366577,-0.0656469315290451,-0.05236944556236267,-0.03418849171779026,0.0015268662301446698,-0.036347419023513794,-0.03464094549417496,-0.025834619998931885,-0.02036623473460682,0.0019748472474129825,-0.030705422163009644,-0.019731737673282623,-0.018225669860839844,0.11959690761309082,0.001781920687965868,0.10890954732894897,0.1200692355632782,0.1233849823474884,0.25396594904214886,0.0020328757621928366,0.25450916653238254
FBYG15K_r02_lr5e4,FBYG15K,0.2,Person,3568,0.6334080717488789,0.6785313901345291,0.0451233183856502,300,139,72.38733183856502,3568,0.27564575995899104,0.007136417371342916,0.1426149159669876,0.27723950147628784,0.288460910320282,0.2767948436095576,0.006999610075483556,0.1423865556716919,0.2785330265760422,0.2895672619342804,0.17174663174179103,0.0207529261870181,0.14660528302192688,0.16603098064661026,0.5725578665733337,0.2758127651782915,0.00704567353887753,0.14244070649147034,0.2775999456644058,0.2857667803764343,1.3671615259920484,0.008021971396231427,1.3657246665216367,3568,0.20360706724026012,0.004107212517963773,0.12076219916343689,0.20438171178102493,0.2124447226524353,0.32047576034617,0.006209857467403034,0.18895092606544495,0.3219422996044159,0.33348578214645386,0.12666871216599182,0.016583858764667943,0.1072312742471695,0.12214141711592674,0.48352038860321045,0.34924846084897027,0.006837923803530052,0.20676648616790771,0.350882887840271,0.35929983854293823,1.3167253563960928,0.011370021527828914,1.3138749662187155,3568,-0.07203869271873091,0.003072896894582984,-0.07649056613445282,-0.07285013794898987,-0.02185271680355072,0.0436809167366124,0.0009315954777739701,0.04209515452384949,0.043462395668029785,0.04948417842388153,-0.04507791957579921,0.004239808024268093,-0.08903747797012329,-0.04392501339316368,-0.03929765522480011,0.07343569567067874,0.00047282390450250846,0.06432577967643738,0.073396697640419,0.07540208101272583,0.32851272065715026,0.0024650773903316936,0.32788437389491076
FBYG15K_r02_lr5e4,FBYG15K,0.2,Place,1987,0.6009058882737796,0.6200301962757927,0.019124308002013146,194,156,54.64620030196276,1987,0.27586518800252635,0.012375178992823555,0.09631334245204926,0.27590319514274597,0.3854197859764099,0.267202646680135,0.009907566893908279,0.09631258249282837,0.26818448305130005,0.28550854325294495,0.18208869169810699,0.03183461965744906,0.14265315234661102,0.18020936846733093,0.7110605239868164,0.2748434737842168,0.011412838877205473,0.09631358087062836,0.2750668227672577,0.31146201491355896,1.3699579052892183,0.015569106915641718,1.3721071240796414,1987,0.18405487290131248,0.00836894277018572,0.06436535716056824,0.18408748507499695,0.26990801095962524,0.23697161581507867,0.008724727650197661,0.0855565071105957,0.23784396052360535,0.2525937259197235,0.18168317706187767,0.03181307551543444,0.14350098371505737,0.17973877489566803,0.7106203436851501,0.39729033456295054,0.016317950619642408,0.13945777714252472,0.3977481424808502,0.4449337422847748,1.326243424383661,0.01566842695375333,1.328509265541346,1987,-0.09181031510121389,0.004040013876679258,-0.11551177501678467,-0.09182937443256378,-0.03194798529148102,-0.030231030865056345,0.0012659124193394266,-0.03377346694469452,-0.030345410108566284,-0.010756075382232666,-0.00040551463622931684,0.00029859692928375995,-0.0021677017211914062,-0.00041285157203674316,0.006789222359657288,0.12244686077873372,0.004942561117223804,0.04314419627189636,0.12259292602539062,0.13347172737121582,0.2571071976270246,0.006274509919135649,0.2573101756271046
FBYG15K_r05_lr5e4,FBYG15K,0.5,Creative Work,898,0.8853006681514477,0.9053452115812918,0.020044543429844075,41,23,92.28396436525613,898,0.2806000756327984,0.0039041917720720677,0.2535443902015686,0.28069986402988434,0.30575501918792725,0.27872272758414857,0.0038504037989585274,0.2518898546695709,0.27872176468372345,0.2907564342021942,0.15967362028917917,0.009044769030498574,0.14584363996982574,0.15839830040931702,0.23803453147411346,0.2810035777715904,0.00342886803627475,0.2552817165851593,0.281242236495018,0.29084059596061707,1.36199532890779,0.004459642738415787,1.3615695337861293,898,0.17209157679553552,0.0021188176812400564,0.15959568321704865,0.17209120094776154,0.18783603608608246,0.28338314645938195,0.0032918859573914977,0.2628328800201416,0.28337715566158295,0.29415372014045715,0.11366515542755945,0.0068430971749621,0.10342691838741302,0.1126188263297081,0.1738651543855667,0.4308601211930702,0.003963281532565432,0.40208038687705994,0.43105725944042206,0.44380655884742737,1.2698576157318162,0.006557936314833549,1.269110660276931,898,-0.10850849883726285,0.0018898031867872482,-0.11791898310184479,-0.10868507623672485,-0.09394870698451996,0.004660418875233368,0.0008727485961011407,0.0020791292190551758,0.004578143358230591,0.011204361915588379,-0.04600846486161971,0.00220901162590465,-0.06416937708854675,-0.0457584373652935,-0.04182634502649307,0.1498565434214798,0.0006870901679604262,0.1465146541595459,0.14985576272010803,0.15485215187072754,0.30938097631277356,0.0034489615713103896,0.30913874007379105
FBYG15K_r05_lr5e4,FBYG15K,0.5,Entity,250,0.28,0.292,0.011999999999999955,8,5,84.252,250,0.27033325415849685,0.019552806140945435,0.13994428515434265,0.27514857053756714,0.29214560985565186,0.2698287066221237,0.018774369542331432,0.14750444889068604,0.27494725584983826,0.2859252989292145,0.1890171560049057,0.05764939183508042,0.14610856771469116,0.17374524474143982,0.5579093098640442,0.2708208808898926,0.01951054023572352,0.14131122827529907,0.27596594393253326,0.28814467787742615,1.366633467715068,0.024413681129423243,1.369034167133229,250,0.27033325463533403,0.019552806189300657,0.13994430005550385,0.27514858543872833,0.29214560985565186,0.2698287072777748,0.018774369603660877,0.14750444889068604,0.27494725584983826,0.2859252989292145,0.18901715689897539,0.05764939019166238,0.14610856771469116,0.173745259642601,0.5579093098640442,0.2708208799362183,0.019510540468871553,0.14131122827529907,0.27596592903137207,0.28814464807510376,1.3666334686336024,0.02441368000871917,1.369034167133229,250,4.76837158203125e-10,1.318543122487017e-08,-2.9802322387695312e-08,0.0,2.9802322387695312e-08,6.556510925292968e-10,1.5035146113969e-08,-2.9802322387695312e-08,0.0,2.9802322387695312e-08,8.940696716308593e-10,1.2218952178955077e-08,-5.960464477539063e-08,0.0,2.9802322387695312e-08,-9.5367431640625e-10,1.4690338311456876e-08,-5.960464477539063e-08,0.0,2.9802322387695312e-08,2.5988069111793154e-07,3.622997747359568e-07,1.1052408446371418e-10
FBYG15K_r05_lr5e4,FBYG15K,0.5,Event,185,0.4756756756756757,0.4972972972972973,0.021621621621621623,8,4,127.24864864864865,185,0.28177745092559503,0.012561423613621657,0.2444787621498108,0.2841005027294159,0.3303646743297577,0.2708679335342871,0.010057739715271281,0.23788759112358093,0.2739682197570801,0.28592008352279663,0.16527540925386788,0.029134298765499406,0.14501641690731049,0.1487659066915512,0.27178871631622314,0.282079205802969,0.01192949445651233,0.24281178414821625,0.28572437167167664,0.31420227885246277,1.3621221863815727,0.01108264842582505,1.3557059403983245,185,0.2823569465327907,0.01254839013559339,0.24508337676525116,0.28468063473701477,0.3308977782726288,0.270135106186609,0.010010195439054723,0.23725977540016174,0.2732076048851013,0.2851525545120239,0.16483469492680317,0.029075221086228734,0.14463619887828827,0.14834986627101898,0.27114611864089966,0.2826732517899694,0.011918116723831801,0.24342431128025055,0.28633901476860046,0.31479665637016296,1.361861612495494,0.011165490001303685,1.3554248202969117,185,0.0005794956071956738,2.0599232522748266e-05,0.0004954338073730469,0.0005830526351928711,0.0006124675273895264,-0.0007328273476781071,5.047553652490756e-05,-0.0008065402507781982,-0.0007488727569580078,-0.0005745142698287964,-0.00044071432706472034,5.979189855648469e-05,-0.0006425976753234863,-0.0004123598337173462,-0.0003653019666671753,0.0005940459870003366,2.3430242570711213e-05,0.0004750192165374756,0.0005991160869598389,0.0006240904331207275,0.008731238099181454,0.00027577216527434556,0.00877658844393281
FBYG15K_r05_lr5e4,FBYG15K,0.5,Organization,794,0.7229219143576826,0.6486146095717884,-0.0743073047858942,24,83,53.58186397984887,794,0.28319927449490623,0.01214961513008628,0.1474633812904358,0.28450167179107666,0.3084658980369568,0.27262875210653326,0.0108854203299664,0.145925834774971,0.2733781337738037,0.2904490828514099,0.16082294852067,0.032414977921860835,0.1454947292804718,0.15365484356880188,0.559549868106842,0.28334902294486836,0.011918874452622926,0.14706094563007355,0.2848982959985733,0.30571165680885315,1.3597058837277383,0.01242842494094886,1.3585089380004636,794,0.21738824019353997,0.0085807557952817,0.12056182324886322,0.21828483790159225,0.23519957065582275,0.23807122304998057,0.008897469396500362,0.13572272658348083,0.23859161138534546,0.2530077397823334,0.14061314295461255,0.03033019358772957,0.12582558393478394,0.13405943661928177,0.5204262137413025,0.4039273917187071,0.015404322152122178,0.22328922152519226,0.406081423163414,0.4302231967449188,1.312491442009561,0.010813947291179724,1.3101787192160494,794,-0.06581103430136626,0.003611256681613108,-0.07326632738113403,-0.06625710427761078,-0.02690155804157257,-0.034557529056552676,0.0021565848553183587,-0.03764514625072479,-0.03488367795944214,-0.010203108191490173,-0.020209805566057452,0.002183806122984632,-0.03939768671989441,-0.01964551955461502,-0.018312886357307434,0.12057836877383873,0.003507544455038431,0.07622827589511871,0.12109598517417908,0.1250779628753662,0.25502213116383676,0.004406233811911032,0.2556544268850254
FBYG15K_r05_lr5e4,FBYG15K,0.5,Person,2230,0.8524663677130044,0.8686098654708521,0.016143497757847625,90,54,72.03318385650225,2230,0.2767092046281949,0.008717862020629722,0.09906692057847977,0.2786247432231903,0.28983694314956665,0.2815515504055761,0.009206687312364608,0.09906560927629471,0.2835407257080078,0.29513445496559143,0.16460698788877026,0.02594498637642311,0.14637207984924316,0.15724992752075195,0.702806830406189,0.27713225610854914,0.008665357241965366,0.09906059503555298,0.27934491634368896,0.2871191203594208,1.3628639915296317,0.011876069840412756,1.3608661160644866,2230,0.20397427739249752,0.00513732707801915,0.0881524458527565,0.204920694231987,0.21308140456676483,0.32478522465902593,0.008475616740836892,0.1379486322402954,0.32644011080265045,0.3379463255405426,0.12103781752589038,0.02140635140618481,0.10707554966211319,0.11515016481280327,0.6227864623069763,0.3502026803758112,0.008631759222503352,0.15111249685287476,0.3521493673324585,0.3611298203468323,1.31079951703511,0.013313572328617037,1.307067832027796,2230,-0.07273492723569741,0.0036557457455949982,-0.07675553858280182,-0.07375608384609222,-0.010914474725723267,0.043233674253449844,0.0010433612413177989,0.0388830229640007,0.04296562075614929,0.049038633704185486,-0.043569170362879876,0.004825293598094687,-0.08878132700920105,-0.04205549880862236,-0.03920992463827133,0.07307042426726208,0.0007488714737849139,0.05205190181732178,0.07302160561084747,0.0751400887966156,0.32696294354055433,0.0029525721639735844,0.3261969457019997
FBYG15K_r05_lr5e4,FBYG15K,0.5,Place,1243,0.8020917135961384,0.8012872083668544,-0.0008045052292839916,70,71,55.20917135961384,1243,0.2827379585739018,0.014218718119696293,0.12164732068777084,0.28348276019096375,0.3944251835346222,0.262367298297602,0.010561648455991654,0.12047703564167023,0.26384449005126953,0.27702251076698303,0.17341481019725555,0.034779142548506635,0.14204563200473785,0.17002928256988525,0.6363024711608887,0.28147993327889437,0.013135186050549159,0.12157317250967026,0.2822512090206146,0.31688427925109863,1.3653570332293288,0.01794356102218293,1.3672482713135035,1243,0.18856960106476217,0.009592112250591787,0.08140981197357178,0.18904149532318115,0.2777198851108551,0.23209627668582328,0.009290027156577342,0.10693370550870895,0.2334078997373581,0.2452874779701233,0.17259961048969796,0.03477159949112124,0.14266258478164673,0.16931848227977753,0.6353719234466553,0.40673451195152555,0.018667380956625963,0.1762845665216446,0.40779930353164673,0.4524896442890167,1.3191934731876012,0.017279328636397355,1.3209634415788631,1243,-0.09416835750913966,0.0046757157837456036,-0.11670529842376709,-0.09431160986423492,-0.040237508714199066,-0.030271021611778755,0.0013926542302795302,-0.032406121492385864,-0.030426740646362305,-0.013543330132961273,-0.0008151997075575739,0.0003752430339512324,-0.0023427754640579224,-0.0008184313774108887,0.007259249687194824,0.12525457867263118,0.00558383916983156,0.054711394011974335,0.125640869140625,0.1356053650379181,0.2601277572395626,0.0072287254372844015,0.26063451655463105
FBYG15K_r08_lr5e4,FBYG15K,0.8,Creative Work,367,0.9591280653950953,0.9700272479564033,0.010899182561307952,6,2,93.41961852861036,367,0.27835499399851715,0.004055430772708151,0.2469150274991989,0.2783510982990265,0.2914493978023529,0.27810641571026734,0.0037211620052486705,0.25099408626556396,0.27833572030067444,0.28565818071365356,0.16468396161654988,0.010020747496012117,0.14624440670013428,0.1639917641878128,0.2518516480922699,0.2788546278626133,0.0038281260115132425,0.25023922324180603,0.27871817350387573,0.2916778326034546,1.3646688301933614,0.0047015174376254095,1.3646620819815236,367,0.16997457033769311,0.0020943150709705886,0.1552746593952179,0.16992950439453125,0.17743055522441864,0.2830367508148952,0.0030448207434077136,0.2630656361579895,0.283145546913147,0.29028716683387756,0.11735170129534334,0.007606479521466067,0.10361932963132858,0.11683619022369385,0.18477462232112885,0.4296369795415967,0.004411535201169348,0.39688509702682495,0.4294208288192749,0.4451851546764374,1.2725661347064592,0.007172888977579424,1.2724282184456595,367,-0.10838042366082402,0.002055191866142041,-0.11401884257793427,-0.10838489234447479,-0.09164036810398102,0.004930335104627895,0.0009716717576040365,0.0019096136093139648,0.0049010515213012695,0.012071549892425537,-0.047332260321206555,0.0024210257772352317,-0.06707702577114105,-0.047150708734989166,-0.042625077068805695,0.15078235167898338,0.000689648978273734,0.14664587378501892,0.15073540806770325,0.15357857942581177,0.31136487582900035,0.0037464198383909604,0.3113087877108192
FBYG15K_r08_lr5e4,FBYG15K,0.8,Entity,101,0.39603960396039606,0.37623762376237624,-0.01980198019801982,2,4,120.79207920792079,101,0.26817730947001145,0.030205370170009613,0.09648636728525162,0.27541303634643555,0.29020363092422485,0.2659914490610066,0.026541485501935823,0.09648403525352478,0.27327844500541687,0.28321534395217896,0.19670752679357434,0.08658175455391899,0.14610998332500458,0.17393526434898376,0.710544228553772,0.26912370973294325,0.030543356002410975,0.09648528695106506,0.27696120738983154,0.29151034355163574,1.3592121161743886,0.05716375433582283,1.368932590576119,101,0.26817731301088144,0.030205371911355316,0.09648637473583221,0.27541306614875793,0.29020363092422485,0.26599144854462975,0.026541484058503113,0.09648405760526657,0.27327844500541687,0.28321534395217896,0.19670752812140058,0.08658175657918715,0.14610998332500458,0.17393527925014496,0.710544228553772,0.26912371069192886,0.03054335594909882,0.09648528695106506,0.27696120738983154,0.29151034355163574,1.359212117933919,0.05716375444222953,1.3689326018524757,101,3.5408699866568686e-09,1.510608376976922e-08,-2.9802322387695312e-08,0.0,5.960464477539063e-08,-5.163768730541267e-10,1.5057373545161655e-08,-2.9802322387695312e-08,0.0,5.960464477539063e-08,1.3278262449963257e-09,1.2942890247178142e-08,-4.470348358154297e-08,0.0,5.960464477539063e-08,9.589856213862353e-10,1.4362636833723185e-08,-2.9802322387695312e-08,0.0,5.960464477539063e-08,3.0495306990799576e-07,5.013868815008918e-07,1.1052408446371418e-10
FBYG15K_r08_lr5e4,FBYG15K,0.8,Event,68,0.6176470588235294,0.6323529411764706,0.014705882352941124,3,2,125.27941176470588,68,0.2773757839904112,0.012696007009383697,0.24736757576465607,0.281339168548584,0.305165559053421,0.2696412534398191,0.010574305453567363,0.24633051455020905,0.27316614985466003,0.28661659359931946,0.17426613696357784,0.034564106959022234,0.14559167623519897,0.15696150064468384,0.25906020402908325,0.2787168284549433,0.01363714905171254,0.24694320559501648,0.2826910763978958,0.3009514808654785,1.3656140270780317,0.011742799723226874,1.3607295509370403,68,0.27675072476267815,0.012638958150572656,0.24687738716602325,0.28069065511226654,0.3044980466365814,0.26900292976814155,0.010523247606912518,0.2458079606294632,0.272487536072731,0.2859281301498413,0.17385557337718852,0.034506396520075554,0.14525596797466278,0.15657944977283478,0.25851720571517944,0.2803907677092973,0.013684356956865004,0.24848496913909912,0.28438280522823334,0.30252358317375183,1.3653966364012644,0.011834746557924197,1.3604774638839432,68,-0.000625059227733051,5.9501224237167305e-05,-0.0007046163082122803,-0.0006459057331085205,-0.00048601627349853516,-0.0006383236716775334,5.4111630045934374e-05,-0.0007039010524749756,-0.0006622523069381714,-0.0005128085613250732,-0.0004105635863893172,5.816156652230515e-05,-0.000543057918548584,-0.0003828480839729309,-0.00033570826053619385,0.0016739392543540282,6.070519071971498e-05,0.0015417635440826416,0.0016903281211853027,0.0017664134502410889,0.010699674796210916,0.000327986659210264,0.010789081499339149
FBYG15K_r08_lr5e4,FBYG15K,0.8,Organization,309,0.8252427184466019,0.7864077669902912,-0.03883495145631066,11,23,48.932038834951456,309,0.2819026568030462,0.014016148093517282,0.10891387611627579,0.28371238708496094,0.2987827956676483,0.2715671365797327,0.012289245922154976,0.10859900712966919,0.27246949076652527,0.2864759862422943,0.16404889490226326,0.038525692106975234,0.1460264027118683,0.15568993985652924,0.6736739277839661,0.2824813154040803,0.01395126974524767,0.10881312191486359,0.2843558192253113,0.2981414794921875,1.3604603395947974,0.023198769473236555,1.3596008903380452,309,0.21536591415169942,0.009958084741890728,0.0902613177895546,0.21641843020915985,0.22752316296100616,0.23711992988308656,0.010053811810953323,0.10285648703575134,0.23779846727848053,0.2504027485847473,0.14349325767998555,0.03671785642713778,0.1267991065979004,0.1357116401195526,0.6380370259284973,0.4040208959463731,0.018426745182912187,0.16884522140026093,0.406424880027771,0.42305198311805725,1.3127088327238678,0.018675523926062764,1.3107999791136538,309,-0.06653674265134682,0.004093704911930882,-0.07125963270664215,-0.06716269254684448,-0.01865255832672119,-0.03444720669664611,0.0023747651450048797,-0.03706337511539459,-0.034830912947654724,-0.005742520093917847,-0.020555637222277694,0.002066648933912214,-0.03776344656944275,-0.020043954253196716,-0.018456831574440002,0.1215395805422928,0.004507233468468677,0.06003209948539734,0.12222912907600403,0.1250201165676117,0.2560486467365125,0.006060293384333676,0.2569082592365968
